
-0.500671402292718,0.0784090906
-0.503060589384106,0.073863633
-0.502617890276969,0.073863633
-0.506518402557895,0.0693181828
-0.506317249494229,0.0693181828
-0.509812287971268,0.0647727251
-0.512722215043911,0.0602272712
-0.512207843121843,0.0602272712
-0.514966337585483,0.0556818172
-0.516688403753917,0.0511363633
-0.518155893777785,0.0465909094
-0.518122743083926,0.0465909094
-0.519585794176993,0.0420454554
-0.520690035224517,0.0375000015
-0.521540606178461,0.0329545438
-0.522189141732025,0.0284090918
-0.522559006310174,0.023863636
-0.522068298826602,0.023863636
-0.522846379989028,0.019318182
-0.523542193059791,0.0147727272
-0.524124756818224,0.0102272723
-0.524754759424443,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.492411942354148,0.0829545483
-0.500653151279894,0.0784090906
-0.502970036884721,0.073863633
-0.50259320556427,0.073863633
-0.506436612239702,0.0693181828
-0.506321295802023,0.0693181828
-0.509769285153615,0.0647727251
-0.512725713850074,0.0602272712
-0.512168290157457,0.0602272712
-0.514971778842123,0.0556818172
-0.516673577365173,0.0511363633
-0.518161837957711,0.0465909094
-0.518129061590123,0.0465909094
-0.519611275793141,0.0420454554
-0.52070629969911,0.0375000015
-0.521566591892935,0.0329545438
-0.522211016071443,0.0284090918
-0.522585419476813,0.023863636
-0.522063615578185,0.023863636
-0.522847569705712,0.019318182
-0.523540833165239,0.0147727272
-0.52412634643405,0.0102272723
-0.524753989510003,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.492353810506723,0.0829545483
-0.50061614508354,0.0784090906
-0.502861937175518,0.073863633
-0.502557396622669,0.073863633
-0.506340165861395,0.0693181828
-0.506311722869638,0.0693181828
-0.509715077604012,0.0647727251
-0.512718020141538,0.0602272712
-0.512112735329357,0.0602272712
-0.514958639731759,0.0556818172
-0.516642775542302,0.0511363633
-0.518149962499818,0.0465909094
-0.518109284184705,0.0465909094
-0.519609550793086,0.0420454554
-0.520696962755182,0.0375000015
-0.521565787708565,0.0329545438
-0.52220718519965,0.0284090918
-0.522586038812686,0.023863636
-0.522058566422935,0.023863636
-0.52284796883349,0.019318182
-0.52353844100554,0.0147727272
-0.524126900634379,0.0102272723
-0.524753218259857,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.4922588787619,0.0829545483
-0.500536184269487,0.0784090906
-0.50273174985771,0.073863633
-0.502509020079357,0.073863633
-0.506231318173154,0.0693181828
-0.506291725611844,0.0693181828
-0.509652761773881,0.0647727251
-0.512702134906061,0.0602272712
-0.512045621811611,0.0602272712
-0.514930443608162,0.0556818172
-0.516599630556718,0.0511363633
-0.518124182858685,0.0465909094
-0.518064066253667,0.0465909094
-0.519581382945098,0.0420454554
-0.520662690596417,0.0375000015
-0.521538897362744,0.0329545438
-0.522178302015889,0.0284090918
-0.522561514153473,0.023863636
-0.522053170723705,0.023863636
-0.522847596403549,0.019318182
-0.523535028289488,0.0147727272
-0.524126435183573,0.0102272723
-0.52475244567197,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.492160058287461,0.0829545483
-0.500474272363463,0.0784090906
-0.502606022184013,0.073863633
-0.502470388469544,0.073863633
-0.506132453896614,0.0693181828
-0.506285452232114,0.0693181828
-0.509601170432633,0.0647727251
-0.512697120613193,0.0602272712
-0.511991058848685,0.0602272712
-0.514918245177823,0.0556818172
-0.516569869056053,0.0511363633
-0.518113650397673,0.0465909094
-0.518044080312478,0.0465909094
-0.519579718871719,0.0420454554
-0.520653431890807,0.0375000015
-0.521538271353842,0.0329545438
-0.52217465067558,0.0284090918
-0.522562338685737,0.023863636
-0.522048064061711,0.023863636
-0.52284796825503,0.019318182
-0.523532614915646,0.0147727272
-0.524126986620685,0.0102272723
-0.524751671867532,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.492094717189881,0.0829545483
-0.50042913182612,0.0784090906
-0.502484169740811,0.073863633
-0.502439915949945,0.073863633
-0.506044152657543,0.0693181828
-0.506292904006882,0.0693181828
-0.509560153586311,0.0647727251
-0.512702681273425,0.0602272712
-0.511949826855187,0.0602272712
-0.514922680962395,0.0556818172
-0.516554266024341,0.0511363633
-0.518118936819748,0.0465909094
-0.518048684307926,0.0465909094
-0.519603809260539,0.0420454554
-0.520668532164999,0.0375000015
-0.521563219558684,0.0329545438
-0.522195590146393,0.0284090918
-0.522587874589704,0.023863636
-0.522043227326744,0.023863636
-0.522849065500338,0.019318182
-0.523531189286498,0.0147727272
-0.524128539274428,0.0102272723
-0.524750896721426,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.500142880030023,0.0829545483
-0.491999266715243,0.0829545483
-0.500343047002472,0.0784090906
-0.502338465510864,0.073863633
-0.502397234662969,0.073863633
-0.505942521131268,0.0693181828
-0.506288931980571,0.0693181828
-0.509510289791395,0.0647727251
-0.512699327824263,0.0602272712
-0.511895056551686,0.0602272712
-0.514910388601985,0.0556818172
-0.516524542116814,0.0511363633
-0.518108604745334,0.0465909094
-0.518028062757474,0.0465909094
-0.519601706288935,0.0420454554
-0.520658914902556,0.0375000015
-0.521562311892179,0.0329545438
-0.522191691121739,0.0284090918
-0.5225884795156,0.023863636
-0.522038050347926,0.023863636
-0.522849397432083,0.019318182
-0.523528746878438,0.0147727272
-0.5241290775112,0.0102272723
-0.524750120293294,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.500142880030277,0.0829545483
-0.491916152020554,0.0829545483
-0.500256254107536,0.0784090906
-0.502183919950977,0.073863633
-0.502353707681144,0.073863633
-0.505838824132964,0.0693181828
-0.506285900585339,0.0693181828
-0.509461097120374,0.0647727251
-0.512696628497293,0.0602272712
-0.511840456552712,0.0602272712
-0.514898220731298,0.0556818172
-0.516495008968373,0.0511363633
-0.51809858087575,0.0465909094
-0.518007231015901,0.0465909094
-0.519599508539626,0.0420454554
-0.520649227322127,0.0375000015
-0.521561378606145,0.0329545438
-0.522187775232745,0.0284090918
-0.522589081150309,0.023863636
-0.522032841336053,0.023863636
-0.522849712521295,0.019318182
-0.523526291861947,0.0147727272
-0.524129611779211,0.0102272723
-0.524749342519469,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.500153971334989,0.0784090906
-0.500156152369763,0.0784090906
-0.50201620540029,0.073863633
-0.50230714401396,0.073863633
-0.505733122972058,0.0693181828
-0.506283940415918,0.0693181828
-0.509412743677625,0.0647727251
-0.512694755928151,0.0602272712
-0.511785923726029,0.0602272712
-0.514886168632665,0.0556818172
-0.516465660701014,0.0511363633
-0.518088859792988,0.0465909094
-0.517986191272566,0.0465909094
-0.51959721798939,0.0420454554
-0.520639470882584,0.0375000015
-0.521560421463493,0.0329545438
-0.522183842431023,0.0284090918
-0.522589679592191,0.023863636
-0.522027600328927,0.023863636
-0.522850010756116,0.019318182
-0.52352382419351,0.0147727272
-0.524130142072835,0.0102272723
-0.524748563521425,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.499967115253315,0.0784090906
-0.500000327360032,0.0784090906
-0.501818729744384,0.073863633
-0.502244636120502,0.073863633
-0.505613247005921,0.0693181828
-0.506271904122031,0.0693181828
-0.509357096218174,0.0647727251
-0.512685402618694,0.0602272712
-0.511719687860942,0.0602272712
-0.514859218822773,0.0556818172
-0.516423929134353,0.0511363633
-0.518065499074805,0.0465909094
-0.517940964159133,0.0465909094
-0.519569943457885,0.0420454554
-0.520606055146137,0.0375000015
-0.521534723652988,0.0329545438
-0.522156111658511,0.0284090918
-0.522566382488686,0.023863636
-0.522022050314988,0.023863636
-0.522849574673879,0.019318182
-0.523520358660294,0.0147727272
-0.524129683856403,0.0102272723
-0.52474778317372,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.499792605165561,0.0784090906
-0.499881877067845,0.0784090906
-0.50165629355001,0.073863633
-0.502212402092017,0.073863633
-0.505525147552326,0.0693181828
-0.506291573039083,0.0693181828
-0.509327202992616,0.0647727251
-0.512701995874551,0.0602272712
-0.511676410935372,0.0602272712
-0.514861424137863,0.0556818172
-0.516406675866691,0.0511363633
-0.518069489105344,0.0465909094
-0.517942135038899,0.0465909094
-0.519590969584573,0.0420454554
-0.520618512416801,0.0375000015
-0.521557135785245,0.0329545438
-0.522174914921472,0.0284090918
-0.522589965083407,0.023863636
-0.52201714678654,0.023863636
-0.522849845280462,0.019318182
-0.523517869361053,0.0147727272
-0.524130211380222,0.0102272723
-0.524747001474286,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.499474567323693,0.0784090906
-0.499688735240267,0.0784090906
-0.501433225119845,0.073863633
-0.502143101690171,0.073863633
-0.505399726151765,0.0693181828
-0.506283972343749,0.0693181828
-0.509272615553357,0.0647727251
-0.512693584276399,0.0602272712
-0.511623021973349,0.0602272712
-0.514850735085186,0.0556818172
-0.516378767049617,0.0511363633
-0.518061487499065,0.0465909094
-0.517921941757837,0.0465909094
-0.519589717029295,0.0420454554
-0.520609771760165,0.0375000015
-0.521557391772252,0.0329545438
-0.522171943362318,0.0284090918
-0.52259145698733,0.023863636
-0.522011684859902,0.023863636
-0.522850804168048,0.019318182
-0.523516345084078,0.0147727272
-0.524131709185108,0.0102272723
-0.52474621848293,0.00568181835
-0.52500009599992,0.0011363636
-0.524999976000027,-0.00340909092
-0.524999976000027,-0.00795454532
0,0
-0.499129442640546,0.0784090906
-0.499520916516303,0.0784090906
-0.501229778316991,0.073863633
